SKU,Title,MS,FZ,MG,MD,ETS,MC,LL,P4C,CPH
SRN-MOT-681,"LCD and Touch Screen Digitizer for Motorola Moto Z Play Droid XT1635-01 ZT1635-02 - White",108.00,144.99,108.99,109.99,,,,,
SRN-LGM-658,"LG G Flex 2 LCD Display and Digitizer Assembly - Black - Grade A",,,,,,,,,
BTY-COV-1691,"LG G3 (No Logo) Battery Cover with NFC-Qi Wireless Charging Patch - Black ",,,,,,,,,
FLX-SAM-1518,"Samsung Galaxy S6 Active SM-G890A Charging Port Flex Cable",,9.99,3.99,,,,,,
SRN-HTC-1158,"Digitizer Touch + LCD Display Screen Assembly HTC Desire 530 Black",,,,29.99,,,,,
ACC-ZRT-510,"Screwdriver Y 0.6mm For iPhone 7 4.7 & 7 Plus 5.5",,,,,,,,,
SRN-SAM-1496,"LCD and Touch Screen Digitizer for Galaxy S6 Edge - Gold Platinum - Grade C",,,,,,,,,
ACC-ZRT-511,"iPhone 7 LCD Screen Digitizer Holder Frame Adhesive Sticker Tape",,,,,,,,,
ACC-ZRT-512,"iPhone 7 Plus LCD Screen Digitizer Holder Frame Adhesive Sticker Tape",,,,,,,,,
APL-001-2314,"iPhone 4 4S Refurb",,,,,,,,,
APL-001-2315,"iPhone 5 Refurb",,,,,,,,,
APL-001-2316,"iPhone 5S Refurb",,,,,,,,,
APL-001-2317,"iPhone 5C Refurb",,,,,,,,,
APL-001-2318,"iPhone 6 Refurb",,,,,,,,,
APL-001-2319,"iPhone 6 Plus Refurb",,,,,,,,,
APL-001-2320,"iPhone 6S Refurb",,,,,,,,,
FLX-SAM-1519,"Charging Port Replacement for Samsung Galaxy S7 G930A",9.00,,,6.99,,,,,
FLX-SAM-1520,"Charging Port Replacement for Samsung Galaxy S7 G930T",9.00,,,6.99,,,,,
FLX-SAM-1521,"Charging Port Replacement for Samsung Galaxy S7 G930P",9.00,,,6.99,,,,,
APL-003-1715,"Home Button With Flex Cable for iPad Air 2 - Black",,,,,,,,,
SRN-SAM-1497,"LCD and Touch Screen Digitizer for Galaxy Note 5 - Gold Platinum - Grade A",,,,,,,,,
SRN-SNY-146,"LCD and Touch Screen Digitizer with Frame for Sony Xperia XA - Black",,,,,,,,,
SRN-SNY-147,"LCD and Touch Screen Digitizer with Frame for Sony Xperia XA - White",,,,,,,,,
SRN-SNY-148,"LCD and Touch Screen Digitizer with Frame for Sony Xperia XA Ultra - Black",,,,,,,,,
SRN-SNY-149,"LCD and Touch Screen Digitizer with Frame for Sony Xperia XA Ultra - White",,,,,,,,,
SRN-LGM-659,"LCD and Touch Screen Digitizer with Frame for LG K8 - Black",,,,,,,,,
SRN-LGM-660,"LCD and Touch Screen Digitizer with Frame for LG Phoenix 2 - Black",,,37.48,43.99,,,,,
SRN-SNY-150,"LCD and Touch Screen Digitizer for Sony Xperia XZ - Black",,,,,,,,,
SRN-SNY-151,"LCD and Touch Screen Digitizer for Sony Xperia XZ - Silver",,,,,,,,,
SRN-LGM-661,"LCD and Touch Screen Digitizer with Frame for LG X Power - Black",,,45.99,45.99,,,,,
SRN-LGM-662,"LCD and Touch Screen Digitizer with Frame for LG K8 V - Black",,,,,,,,,
SRN-LGM-663,"LCD and Touch Screen Digitizer with Frame for LG Stylo 2 Plus - Black",,,67.50,,,,,,
SRN-MOT-682,"LCD and Touch Screen Digitizer with Frame for Motorola Moto G4 Plus - Black",50.00,,43.99,,,,,,
SRN-MOT-683,"LCD and Touch Screen Digitizer with Frame and Fingerprint Scanner for Motorola Moto G4 Plus - White",50.00,,43.99,,,,,,
SRN-LGM-664,"LCD and Touch Screen Digitizer with Frame for LG K3 - Black",,,,,,,,,
SRN-MOT-684,"LCD and Touch Screen Digitizer with Frame for Motorola Moto G4 Play - Black",,,,,,,,,
SRN-MOT-685,"LCD and Touch Screen Digitizer with Frame for Motorola Moto G4 Play - White",,,,,,,,,
SRN-HUA-154,"LCD and Touch Screen Digitizer with Frame for Huawei P9 Plus - Gold",,,,,,,,,
SRN-HUA-155,"LCD and Touch Screen Digitizer with Frame for Huawei P9 Plus - White",,,,,,,,,
SRN-HUA-156,"LCD and Touch Screen Digitizer with Frame for Huawei P9 - Black",,,,,,,,,
SRN-HUA-157,"LCD and Touch Screen Digitizer with Frame for Huawei P9 - Gold",,,,,,,,,
SRN-HUA-158,"LCD and Touch Screen Digitizer with Frame for Huawei Honor 5X - Gold",,,,,,,,,
SRN-HUA-159,"LCD and Touch Screen Digitizer with Frame for Huawei Honor 5X - Black",,,,,,,,,
SRN-HUA-160,"LCD and Touch Screen Digitizer with Frame for Huawei Honor 5X - White",,,,,,,,,
SRN-HUA-161,"LCD and Touch Screen Digitizer with Frame for Huawei Honor 8 - Blue",,,,,,,,,
SRN-HUA-162,"LCD and Touch Screen Digitizer with Frame for Huawei Honor 8 - White",,,,,,,,,
SRN-SAM-1498,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S7 Active - Grey",,,,274.99,,,,,
SRN-SAM-1499,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S7 Active - Green",,,,274.99,,,,,
SRN-SAM-1500,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy S7 Active - Gold",,,,274.99,,,,,
SRN-SAM-1501,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy On5 - Black",,,,,,,,,
FLX-SAM-1522,"Charging Port Replacement for Samsung Galaxy S7 Active",,,7.99,,,,,,
SRN-MOT-686,"LCD and Touch Screen Digitizer with Frame for Motorola Moto X Force - Black",,,,118.99,,,,,
SRN-MOT-687,"LCD and Touch Screen Digitizer with Frame for Motorola Moto X Force - White",,,,,,,,,
SRN-SNY-152,"LCD and Touch Screen Digitizer with Frame for Sony Xperia Z5 Premium - Black",,,,,,,,,
SRN-SNY-153,"LCD and Touch Screen Digitizer with Frame for Sony Xperia Z5 Compact - Black",,,,,,,,,
SRN-LGM-665,"LCD and Touch Screen Digitizer with Frame for LG Leon - Black",,34.99,27.95,,,,,,
FLX-GGL-001,"Charging Port Replacement for Google Pixel XL",,,,,,,,,
FLX-GGL-002,"Charging Port Replacement for Google Pixel",,,,,,,,,
SRN-LGM-666,"LCD and Touch Screen Digitizer for LG K4 - Black",,,,,,,,,
FLX-SAM-1523,"Home Button Flex Cable for Samsung Galaxy S7 - Black",13.89,17.99,14.98,10.99,,,,,
FLX-SAM-1524,"Home Button Flex Cable for Samsung Galaxy S7 - Gold",13.89,12.99,14.98,9.99,,,,,
FLX-SAM-1525,"Home Button Flex Cable for Samsung Galaxy S7 - White",,12.99,14.98,9.99,,,,,
FLX-SAM-1526,"Home Button Flex Cable for Samsung Galaxy S7 - Silver",,,,,,,,,
FLX-SAM-1527,"Home Button Flex Cable for Samsung Galaxy S7 Edge - Black",,14.99,20.95,20.99,,,,,
FLX-SAM-1528,"Home Button Flex Cable for Samsung Galaxy S7 Edge - Gold",,14.99,20.95,23.49,,,,,
FLX-SAM-1529,"Home Button Flex Cable for Samsung Galaxy S7 Edge - White",0.00,12.99,20.95,23.49,,,,,
FLX-SAM-1530,"Home Button Flex Cable for Samsung Galaxy S7 Edge - Silver",,12.99,20.95,,,,,,
FLX-SAM-1531,"Power Button Flex Cable for Samsung Galaxy S7",3.29,9.99,3.50,3.99,,,,,
FLX-SAM-1532,"Power Button Flex Cable for Samsung Galaxy S7 Edge",3.29,,4.50,3.99,,,,,
FLX-SAM-1533,"Volume Button Flex Cable for Samsung Galaxy S7",3.29,9.99,3.50,3.99,,,,,
FLX-SAM-1534,"Volume Button Flex Cable for Samsung Galaxy S7 Edge",3.39,,2.45,2.49,,,,,
FLX-SAM-1535,"Front Camera Flex Cable for Samsung Galaxy S7/S7 Edge",4.00,9.99,2.98,3.99,,,,,
FLX-SAM-1536,"Rear Camera Flex Cable for Samsung Galaxy S7",21.50,27.99,25.99,24.99,,,,,
FLX-SAM-1537,"Rear Camera Flex Cable for Samsung Galaxy S7 Edge",21.50,27.99,20.98,25.99,,,,,
FLX-SAM-1538,"Earpiece Speaker Assembly for Samsung Galaxy S7/S7 Edge",2.29,7.99,0.90,1.99,,,,,
FLX-SAM-1539,"Vibration Motor for Samsung Galaxy S7/S7 Edge",,4.99,0.95,1.99,,,,,
BTY-COV-1692,"Back Glass for Galaxy S7 Edge - White",,24.99,17.50,14.99,,,,,
BTY-COV-1693,"Back Glass for Galaxy S7 - White",,12.99,15.50,2.99,,,,,
FLX-SAM-1540,"Rear Camera Lens Replacement for Samsung Galaxy S7 - White",,7.99,1.98,1.99,,,,,
FLX-SAM-1541,"Rear Camera Lens Replacement for Samsung Galaxy S7 Edge - White",,7.99,1.98,1.99,,,,,
SRN-SAM-1502,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 Edge - White",,,252.99,,,,,,
FLX-SAM-1542,"Rear Camera Lens Replacement for Samsung Galaxy S7 - Silver",3.29,,,,,,,,
SRN-SAM-1503,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 - Silver",,169.99,143.50,164.99,,,,,
SRN-ZTE-020,"LCD and Touch Screen Digitizer for ZTE Maven Z812 - Black",,,,,,,,,
TAB-SRN-761,"LCD and Touch Screen Digitizer for Microsoft Surface Book - Black",,,,,,,,,
FLX-LGM-624,"Main Rear Camera Flex Cable for LG V20",,24.99,18.99,29.99,,,,,
FLX-LGM-625,"Secondary Rear Camera Flex Cable for LG V20",,12.99,10.50,,,,,,
FLX-LGM-626,"Front Camera Flex Cable for LG V20",,12.99,10.99,,,,,,
APL-003-1717,"Home Button Replacement for iPhone 7/7 Plus - Gold",9.99,,,10.99,,,,,
APL-003-1718,"Home Button Replacement for iPhone 7/7 Plus - Black",11.99,,10.98,10.99,,,,,
APL-003-1719,"Home Button Replacement for iPhone 7/7 Plus - White",9.99,,,9.99,,,,,
APL-003-1720,"Home Button Replacement for iPhone 7/7 Plus - Rose Gold",11.99,,,10.99,,,,,
FLX-MIC-007,"Front Camera Flex Cable for Microsoft Surface Pro 4",,,,,,,,,
FLX-MIC-008,"Rear Camera Flex Cable for Microsoft Surface Pro 4",,,,,,,,,
SRN-MOT-688,"LCD and Touch Screen Digitizer with Frame Replacement for Motorola Moto G4 - Black",62.50,,,,,,,,
SRN-MOT-689,"LCD and Touch Screen Digitizer with Frame Replacement for Motorola Moto G4 - White",62.50,,,,,,,,
SRN-SAM-1504,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 J710 (2016) - Black",108.00,94.99,99.99,,,,,,
SRN-SAM-1505,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 J710 (2016) - White",108.00,112.99,99.99,,,,,,
SRN-SAM-1506,"LCD and Touch Screen Digitizer for Samsung Galaxy J7 J710 (2016) - Gold",108.00,107.99,99.99,,,,,,
SRN-LGM-668,"LCD and Touch Screen Digitizer with Frame Replacement for LG Tribute HD - Black",,,38.99,50.99,,,,,
SRN-LGM-669,"LCD and Touch Screen Digitizer with Frame Replacement for LG Tribute HD - White",,,38.99,48.99,,,,,
SRN-SAM-1507,"LCD and Touch Screen Digitizer Replacement for Samsung Galaxy Express 3 - White",,,74.50,,,,,,
SRN-ZTE-021,"LCD and Touch Screen Digitizer Replacement for ZTE Avid Trio - Black",,,,,,,,,
FLX-HUA-006,"Charging Port Flex Cable Replacement for Huawei P9",,,,,,,,,
FLX-HUA-007,"Charging Port Flex Cable Replacement for Huawei P9 Plus",,,,,,,,,
FLX-HUA-008,"Charging Port Flex Cable Replacement for Huawei Honor 5X",,9.99,,,,,,,
SRN-ZTE-022,"LCD and Touch Screen Digitizer with Frame Replacement for ZTE Warp 7",,,,,,,,,
FLX-MOT-532,"Vibration Motor Replacement for Motorola Moto G4 Plus",,,2.99,,,,,,
SRN-ZTE-023,"LCD and Touch Screen Digitizer with Frame Replacement for ZTE Prestige - Black",,,,,,,,,
SRN-NOK-167,"LCD and Touch Screen Digitizer with Frame Replacement for Microsoft Lumia 650 - Black",,,,,,,,,
SRN-LGM-670,"LCD and Touch Screen Digitizer with Frame Replacement for LG Risio - Black",,,,,,,,,
SRN-ZTE-024,"LCD and Touch Screen Digitizer with Frame Replacement for ZTE Imperial Max - Black",,,,,,,,,
SRN-LGM-671,"LG G5 LCD With Digitizer and Frame Black - Grade A",,,,,,,,,
SRN-ZTE-025,"LCD and Touch Screen Digitizer Replacement for ZTE Axon Pro - Black",,,,,,,,,
SRN-ZTE-026,"LCD and Touch Screen Digitizer with Frame Replacement for ZTE Fanfare - Black",,,,,,,,,
SRN-ZTE-027,"LCD and Touch Screen Digitizer with Frame Replacement for ZTE Grand X3 - Black",,,,,,,,,
SRN-ZTE-028,"LCD and Touch Screen Digitizer with Frame Replacement for ZTE Grand X Max 2 - Black",,,,,,,,,
FLX-MOT-533,"Motorola Droid Ultra XT1080 Loudspeaker Module",,,,,,,,,
SRN-HUA-163,"LCD and Touch Screen Digitizer Replacement for Huawei Mate 9 - Black",,,75.99,,,,,,
SRN-HUA-164,"LCD and Touch Screen Digitizer Replacement for Huawei Mate 9 - Gold",,,,,,,,,
SRN-HUA-165,"LCD and Touch Screen Digitizer Replacement for Huawei Mate 9 - White",,,75.99,,,,,,
BT-SPX-0320,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - iPhone 6/6S Black",,,,,,,,,
BT-SPX-0321,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - iPhone 6 Plus/6S Plus Black",,,,,,,,,
BT-SPX-0322,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - iPhone 6/6S White",,,,,,,,,
BT-SPX-0323,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - iPhone 6 Plus/6S Plus White",,,,,,,,,
BT-SPX-0324,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - iPhone 7 Black",,,,,,,,,
BT-SPX-0325,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - iPhone 7 Plus Black",,,,,,,,,
BT-SPX-0326,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - iPhone 7 White",,,,,,,,,
BT-SPX-0327,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - iPhone 7 Plus White",,,,,,,,,
BT-SPX-0328,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy S6",,,,,,,,,
BT-SPX-0329,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy S6 Edge",,,,,,,,,
BT-SPX-0330,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy S6 Edge Plus",,,,,,,,,
BT-SPX-0331,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy S7",,,,,,,,,
BT-SPX-0332,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy S7 Edge",,,,,,,,,
SRN-HUA-166,"LCD and Touch Screen Digitizer with Frame Replacement for Huawei Union - Black",,,,,,,,,
SRN-ALC-001,"LCD and Touch Screen Digitizer with Frame Replacement for Alcatel OneTouch Idol 4 - Black",,,,,,,,,
BT-BP-30282,"BinTEK™ Samsung Gear S SM-R750 300mAh Li-Polymer Premium Battery",,,,,,,,,
BT-SPX-0333,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - LG G3",,,,,,,,,
BT-SPX-0334,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - LG G4",,,,,,,,,
BT-SPX-0335,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - LG G5",,,,,,,,,
BT-SPX-0336,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - LG V10",,,,,,,,,
BT-SPX-0337,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - LG V20",,,,,,,,,
BT-SPX-0338,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy S5",,,,,,,,,
BT-SPX-0339,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy Note 4",,,,,,,,,
BT-SPX-0340,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy Note 5",,,,,,,,,
BT-SPX-0341,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - OnePlus 3",,,,,,,,,
BT-SPX-0342,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Google Pixel",,,,,,,,,
BT-SPX-0343,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Google Pixel XL",,,,,,,,,
BT-SPX-0344,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Huawei Nexus 6P",,,,,,,,,
BT-SPX-0345,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - HTC 10",,,,,,,,,
BT-SPX-0346,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - iPhone 5/5C/5S/SE",,,,,,,,,
BT-SPX-0347,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - LG Nexus 5X",,,,,,,,,
BT-SPX-0348,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Sony Xperia XZ",,,,,,,,,
BT-SPX-0349,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - HTC One M8",,,,,,,,,
BT-SPX-0350,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Sony Xperia Z5",,,,,,,,,
BT-SPX-0351,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Motorola Moto X Play",,,,,,,,,
BT-SPX-0352,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Motorola Moto G4 Plus",,,,,,,,,
BT-SPX-0353,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Huawei Mate 9",,,,,,,,,
BT-SPX-0354,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy Note Edge",,,,,,,,,
BT-SPX-0355,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy S7 Active",,,,,,,,,
BT-SPX-0356,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy S6 Active",,,,,,,,,
BT-SPX-0357,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - iPad Air 1/2/Pro 9.7",,,,,,,,,
BT-SPX-0358,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - iPad 2/3/4",,,,,,,,,
BT-SPX-0359,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - iPad Mini 1/2/3",,,,,,,,,
BT-SPX-0360,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - iPad Pro 12.9",,,,,,,,,
BT-SPX-0361,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy Tab S2 8.0",,,,,,,,,
BT-SPX-0362,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy Tab A 7.0",,,,,,,,,
BT-SPX-0363,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy Tab A 8.0",,,,,,,,,
BT-SPX-0364,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy Tab A 10.1",,,,,,,,,
BT-SPX-0365,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy Tab E 9.6",,,,,,,,,
SHIPPING-1,"Shipping and Handling Fee",,,,,,,,,
BT-SPX-0366,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Samsung Galaxy Tab S2 9.7",,,,,,,,,
BT-SPX-0367,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Google Pixel C",,,,,,,,,
BT-SPX-0368,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Microsoft Surface Pro 3",,,,,,,,,
BT-SPX-0369,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Microsoft Surface Pro 4",,,,,,,,,
BT-SPX-0370,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - Microsoft Surface Book",,,,,,,,,
BT-SPX-0371,"Bongo Shield Edge 2 Edge Tempered Glass Screen Protector - HTC Nexus 9",,,,,,,,,
SRN-SAM-1508,"Galaxy Grand Prime SM-G530 LCD Rev.03",,,,,,,,,
SRN-SAM-1509,"Galaxy Grand Prime SM-G530 LCD Rev.06",,,,,,,,,
SRN-SAM-1510,"LCD and Touch Screen Digitizer for Galaxy S6 Edge - Black Sapphire - Grade B",,,,,,,,,
SRN-SAM-1511,"LCD and Touch Screen Digitizer for Galaxy S6 Edge - White Pearl - Grade C",,,,,,,,,
APL-003-1721,"Rear Camera Replacement Flex Cable for iPhone SE",28.50,32.99,31.98,31.99,,,,,
BT-BP-30284,"BinTEK™ iPhone SE 1624mAh Li-Polymer Premium Battery",6.29,19.99,10.98,10.99,,,,,
APL-001-2325,"LCD and Touch Screen Digitizer Replacement for Apple iPad Pro 9.7 (Standard) - Black",189.00,199.99,199.98,219.99,,,,,
APL-001-2326,"LCD and Touch Screen Digitizer Replacement for Apple iPad Pro 9.7 (Standard) - White",189.00,199.99,199.98,219.99,,,,,
APL-001-2327,"LCD and Touch Screen Digitizer Replacement for Apple iPad Pro 12.9 (Standard) - Black",180.00,237.99,187.99,199.99,,,,,
APL-001-2328,"LCD and Touch Screen Digitizer Replacement for Apple iPad Pro 12.9 (Standard) - White",180.00,,187.99,199.99,,,,,
APL-003-1722,"Home Button Replacement for iPad Pro 9.7 - Black",,,7.99,,,,,,
APL-003-1723,"Home Button Replacement for iPad Pro 9.7 - White",,,7.99,,,,,,
APL-003-1724,"Home Button Replacement for iPad Pro 9.7 - Gold",11.49,12.99,7.99,,,,,,
APL-003-1725,"Home Button Replacement for iPad Pro 12.9 - Black",4.49,,,4.99,,,,,
APL-003-1726,"Home Button Replacement for iPad Pro 12.9 - White",4.49,,,6.99,,,,,
APL-003-1727,"Home Button Replacement for iPad Pro 12.9 - Gold",4.49,,,9.99,,,,,
APL-003-1728,"Charging Port Replacement for iPad Pro 12.9 (WiFi Version) - Black",,12.99,3.99,4.49,,,,,
APL-003-1729,"Charging Port Replacement for iPad Pro 12.9 (WiFi Version) - White",,12.99,3.99,,,,,,
APL-003-1730,"Charging Port Replacement for iPhone SE - Black",7.49,12.99,4.50,5.99,,,,,
APL-003-1731,"Charging Port Replacement for iPhone SE - White",7.49,12.99,4.50,9.99,,,,,
BT-BP-30286,"BinTEK Apple Watch 42mm 250mAh Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30288,"BinTEK Apple Watch 38mm 205mAh Li-Polymer Premium Battery",,,,,,,,,
ACC-ZED-801,"Apple iPhone 7 Plus Tempered Glass Screen Protector with Cleaning Kit - Pack of 25",,,,,,,,,
SRN-LGM-675,"LCD and Touch Screen Digitizer Replacement with Frame for LG K7/Tribute 5 - Black",,0.00,,,,,,,
SRN-LGM-676,"LCD and Touch Screen Digitizer Replacement With Frame for LG Escape 2 - Black ",,,22.99,28.99,,,,,
SRN-LGM-677,"LCD and Digitizer Replacement with Frame for LG G3 - Gold",,,,,,,,,
SRN-HTC-999,"LCD and Touch Screen Digitizer for Google Pixel - Black",,,,,,,,,
SRN-HTC-1159,"LCD and Touch Screen Digitizer for Google Pixel - White",,,,,,,,,
SRN-HTC-1160,"LCD and Touch Screen Digitizer for Google Pixel XL - Black",,,,,,,,,
SRN-SAM-1513,"Samsung Galaxy S6 Active G890 LCD With Digitizer - Grey - Grade A",,,,,,,,,
ACC-ZRT-517,"3mm Heat Resistant Kapton Tape",,,,,,,,,
ACC-ZRT-518,"30mm Heat Resistant Kapton Tape",,,,,,,,,
APL-003-1732,"Rear Camera Lens Glass Cover Replacement for iPhone 6 Plus - Space Gray",,,,,,,,,
APL-003-1733,"Rear Camera Lens Glass Cover Replacement for iPhone 6 Plus - Silver",,,,,,,,,
BT-BP-30289,"BinTEK™ iPhone 7 1960mAH Li-Polymer Premium Battery",14.00,34.99,13.98,17.99,,,,,
BT-BP-30290,"BinTEK™ iPhone 7 Plus 2910mAH Li-Polymer Premium Battery",16.00,19.99,14.98,18.99,,,,,
ACC-ZED-802,"Original Samsung USB Type C 1.5m/5ft Data Cable - White",,,,,,,,,
ACC-ZED-803,"Original Samsung Wireless Charging Pad 2A 5V - White",,,,,,,,,
ACC-ZED-804,"Original Samsung Galaxy S6/S6 Edge 1.5m/5ft Micro USB 2.0 Data Cable - White",,,,,,,,,
ACC-ZED-805,"Original Samsung Galaxy S5/Note 3 1.5m/5ft Micro USB 3.0 Data Cable - White",,,,,,,,,
ACC-ZED-806,"Original Samsung Galaxy Fast Adaptive 2A 5V Charging Adapter - White",,,,,,,,,
ACC-ZED-807,"Original Samsung Galaxy S5/Note 3 2A 5V Charging Adapter - White",,,,,,,,,
ACC-ZED-808,"Original Samsung Galaxy Charging Adapter - White",,,,,,,,,
ACC-ZED-809,"Original Samsung U61 Wall Charging Adapter - White",,,,,,,,,
ACC-ZED-810,"Original Apple Lightning to 3.5mm Headphone Jack Adapter",,,,,,,,,
SRN-LGM-679,"LG G Pro Lite D860 Touch Screen Digitizer - Black",,,,,,,,,
TAB-SRN-762,"Samsung Galaxy Tab E 9.6 T560 LCD screen with Digitizer - Black",,77.99,25.99,,,,,,
SRN-SAM-1515,"Samsung Galaxy S5 Active G870 LCD With Digitizer Assembly - Red - Grade A",,,,,,,,,
SRN-SAM-1516,"Samsung Galaxy S5 Active G870 LCD With Digitizer Assembly - Red - Grade B",,,,,,,,,
APL-003-1734,"Front Camera Proximity Sensor Replacement Flex Cable for iPhone 7 Plus",,,,,,,,,
APL-003-1735,"Earpiece Speaker Replacement for iPhone 7 Plus",,,,,,,,,
APL-003-1736,"Rear Camera Replacement for iPhone 7 Plus",,,,,,,,,
APL-003-1737,"Power and Volume Button Flex Cable Replacement for iPhone 7",,,,,,,,,
SRN-SAM-1517,"LCD and Touch Screen Digitizer for Samsung Galaxy S7 G930 - Gold Platinum - Grade A",,,,,,,,,
BT-BP-30291,"BinTEK Motorola Moto Z Droid XT1650 GV30 2480mAh Premium Replacement Battery",,,,,,,,,
TAB-SRN-763,"Samsung Galaxy Tab 10.1 P7500 P7510 Touch Screen Digitizer - Black",,,14.98,,,,,,
TAB-SRN-764,"Samsung Galaxy Tab E 9.6 T560 T561 Touch Screen Digitizer - White",,,,,,,,,
TAB-SRN-765,"Samsung Galaxy Tab E 9.6 T560 T561 Touch Screen Digitizer - Grey",,,,,,,,,
TAB-COV-105,"Samsung Galaxy Tab A 8.0 Rear Housing Back Cover - Grey",,,,,,,,,
FLX-TAB-171,"Samsung Galaxy Tab 3 8.0 T310 Replacement Charging Port",4.49,7.99,3.50,,,,,,
ACC-ZRT-519,"iPhone 6 Battery Adhesive Strip Sticker Tape (50 pack)",,,,,,,,,
ACC-ZRT-520,"iPhone 6 Plus Battery Adhesive Strip Sticker Tape (50 pack)",,,,,,,,,
ACC-ZRT-521,"iPhone 6S Battery Adhesive Strip Sticker Tape  (50 pack)",,,,,,,,,
ACC-ZRT-522,"iPhone 6S Plus Battery Adhesive Strip Sticker Tape  (50 pack)",,,,,,,,,
FLX-LGM-627,"LG G4 Replacement Rear Camera Lens - Grey",,,,,,,,,
FLX-LGM-628,"LG G4 Replacement Rear Camera Lens - Gold",,,,,,,,,
FLX-LGM-629,"LG G4 Replacement Rear Camera Lens - White",,,,,,,,,
SRN-SAM-1518,"Samsung Galaxy J7 Prime G610 LCD and Touch Screen Digitizer Replacement - Black",,79.99,85.99,,,,,,
SRN-SAM-1519,"Samsung Galaxy J7 Prime G610 LCD and Touch Screen Digitizer Replacement - White",,79.99,,,,,,,
BT-BP-30292,"BinTEK Samsung Galaxy J7 (2016) J7108 J7109 3300mAh Premium Replacement Battery",,14.49,,,,,,,
BT-BP-30293,"BinTEK Samsung Galaxy J5 (2016) J510 3100mAh Premium Replacement Battery",,,,,,,,,
SRN-SAM-1520,"Samsung Galaxy J5 J510 (2016) LCD and Touch Screen Digitizer Replacement - Gold",,,66.99,,,,,,
